codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2803906,Malhador,11212,10752,120,4570,10806,9472,119,4790,80
2804003,Maruim,15252,14377,165,5756,13575,11859,165,6552,502
2804102,Moita Bonita,10146,10456,125,6726,10338,9545,138,5911,553
2804201,Monte Alegre de Sergipe,13481,13131,135,4760,12670,11213,135,5323,257
2804300,Muribeca,6889,7049,75,2477,6937,6425,75,3174,26
2804409,Neópolis,16129,15628,175,7075,14701,12722,175,6668,228
2804458,Nossa Senhora Aparecida,8043,8072,95,3892,7985,7219,111,3525,76
2804508,Nossa Senhora da Glória,33142,32170,1000,14498,32841,29415,968,14806,807
2804607,Nossa Senhora das Dores,23777,23869,245,9553,24542,20758,245,9421,272
2804706,Nossa Senhora de Lourdes,5747,5830,60,2955,5913,5305,53,2709,250
2804805,Nossa Senhora do Socorro,148039,147316,4100,54462,153828,134681,4175,66223,1309
2804904,Pacatuba,12599,12399,130,6208,11985,11278,136,6156,387
2805000,Pedra Mole,2848,2720,40,1476,2651,2541,42,1460,104
2805109,Pedrinhas,8819,8492,90,2987,7115,6216,91,2999,123
2805208,Pinhão,6384,5967,65,2870,5564,5223,73,2906,303
2805307,Pirambu,8274,8299,80,3821,7966,7408,80,3534,228
2805406,Poço Redondo,29406,30927,280,8370,27614,23492,280,10911,459
2805505,Poço Verde,22008,22219,210,8299,20139,18902,206,9745,278
2805604,Porto da Folha,24957,23869,265,12147,23866,22565,268,12741,725
2805703,Propriá,25990,28291,255,11174,25066,22722,258,10977,496
2805802,Riachão do Dantas,17490,17700,185,6132,16222,14381,183,7303,72
2805901,Riachuelo,8535,9060,100,3605,8099,6927,100,3394,105
2806008,Ribeirópolis,16494,15642,200,8813,15785,14455,197,7881,446
2806107,Rosário do Catete,9660,9694,105,3907,8993,7924,111,4626,210
2806206,Salgado,17683,16824,200,7741,17000,14770,200,7571,337
2806305,Santa Luzia do Itanhy,12205,12049,120,5226,11857,10767,114,5089,175
2806404,Santana do São Francisco,6147,5948,85,2612,6230,5819,85,2885,23
2806503,Santa Rosa de Lima,4350,4130,35,2014,3610,3373,35,1687,110
2806602,Santo Amaro das Brotas,10382,10047,125,5578,10078,9412,125,5366,348
2806701,São Cristóvão,80478,78712,2385,35456,76652,65557,2384,33740,532
2806800,São Domingos,10005,9661,110,4366,9026,8255,107,4441,344
2806909,São Francisco,3502,3458,40,1375,3008,2802,40,1812,111
2807006,São Miguel do Aleixo,3663,3632,40,2119,3583,3048,54,1630,0
2807105,Simão Dias,36075,33743,1050,16701,35567,30930,1078,15256,636
2807204,Siriri,7758,6940,75,3546,7083,6700,75,3762,214
2807303,Telha,2915,2783,45,1366,2786,2492,46,1280,142
2807402,Tobias Barreto,44884,38670,1160,19079,43223,37698,1187,18290,493
2807501,Tomar do Geru,11845,10641,135,5442,9732,8153,139,3283,52
2807600,Umbaúba,22384,20720,240,5783,20204,18819,237,6140,124
