codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2805604,Porto da Folha,24957,23869,265,12147,23866,22520,268,12611,684
2805703,Propriá,25990,28291,255,11174,25049,22617,258,10923,461
2805802,Riachão do Dantas,17490,17700,185,6132,16204,14297,183,7241,65
2805901,Riachuelo,8535,9060,100,3605,8096,6925,100,3385,103
2806008,Ribeirópolis,16494,15642,200,8813,15785,14430,197,7848,397
2806107,Rosário do Catete,9660,9694,105,3907,8952,7820,111,4564,187
2806206,Salgado,17683,16824,200,7741,16979,14662,200,7412,307
2806305,Santa Luzia do Itanhy,12205,12049,120,5226,11842,10717,114,5008,155
2806404,Santana do São Francisco,6147,5948,85,2612,6227,5814,85,2885,23
2806503,Santa Rosa de Lima,4350,4130,35,2014,3610,3372,35,1682,104
2806602,Santo Amaro das Brotas,10382,10047,125,5578,10073,9373,125,5283,282
2806701,São Cristóvão,80478,78712,2385,35456,76572,65281,2384,33232,440
2806800,São Domingos,10005,9661,110,4366,9021,8255,107,4406,249
2806909,São Francisco,3502,3458,40,1375,3008,2783,40,1808,110
2807006,São Miguel do Aleixo,3663,3632,40,2119,3583,3042,54,1630,0
2807105,Simão Dias,36075,33743,1050,16701,35547,30895,1078,15149,567
2807204,Siriri,7758,6940,75,3546,7078,6675,75,3738,192
2807303,Telha,2915,2783,45,1366,2782,2477,46,1263,139
2807402,Tobias Barreto,44884,38670,1160,19079,43180,37622,1187,18191,434
2807501,Tomar do Geru,11845,10641,135,5442,9725,8126,139,3230,31
2807600,Umbaúba,22384,20720,240,5783,20163,18614,237,5999,107
